MA_ID;caseID;system;Phylum;resp.categ;resp.scale;resp.subset;res.unit;log10cellsize;newresp;resptype
MS031;MS031_5;M;Bacillariophyta;element content;specific;N:C ratio;NC_molar_ratio;6.041392686;-0.893021591;log
MS031;MS031_5;M;Bacillariophyta;element content;specific;N:C ratio;NC_molar_ratio;6.579783595;-0.873126765;log
MS031;MS031_5;M;Bacillariophyta;element content;specific;N:C ratio;NC_molar_ratio;6.591064607;-0.912044828;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;1.851258349;-0.236572006;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;1.886490725;-0.37675071;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;1.991226076;-0.638272164;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.041392685;-0.958607315;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.230448921;-0.769551079;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;2.491361694;-1.366531544;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;3.908485019;-1.161150909;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;4.414973349;-1.619788758;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;4.462397998;-1.958607315;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;4.491361692;-1.431798276;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;4.544068044;-1.744727495;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;4.579783597;-1.346787486;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;5.986771734;-1.537602002;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;6.041392686;-1.886056648;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;6.579783595;-1.769551079;log
MS031;MS031_6;M;Bacillariophyta;C fixation;specific;C fixation rate per C;LN_pgC_per_pgC_per_hr;6.591064607;-1.431798276;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;1.851258349;0.337752803;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;1.886490725;0.033423755;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;1.991226076;0.477121255;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;2.041392685;0.346787486;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;2.230448921;0.747274684;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;2.491361694;0.886056648;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;3.908485019;1.85023768;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;4.414973349;2.157607854;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;4.462397998;2.151267675;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;4.491361692;2.148939013;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;4.544068044;2.420505837;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;4.579783597;2.243038049;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;5.986771734;3.520900179;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;6.041392686;3.277292149;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;6.579783595;3.261521454;log
MS031;MS031_4;M;Bacillariophyta;element content;absolute;Chla content;LN_pg_per_cell;6.591064607;3.283996656;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;1.148148148;0.554524362;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;1.277777778;0.619489559;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;2.351851852;1.593967517;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;2.5;1.519721578;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;2.481481482;1.649651972;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;2.481481482;1.723897912;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.101851852;2.317865429;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.175925926;2.364269141;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.194444444;2.438515081;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.157407407;2.150812065;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.231481482;2.197215777;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.555555556;2.447795824;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.916666667;3.116009281;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;4.490740742;2.911832947;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;4.555555554;2.948955916;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;4.787037037;3.180974478;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;2.074074074;1.176334107;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;2.240740741;1.306264501;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.240740741;1.955916473;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.222222222;2.09512761;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.277777778;2.122969838;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.324074074;2.085846868;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.185185185;2.280742459;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.435185185;2.401392111;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.537037037;2.280742459;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;3.62962963;2.457076566;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;4.12962963;2.921113689;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;4.231481482;3.004640371;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;4.555555554;3.450116009;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;4.574074075;3.106728538;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;4.935185186;3.106728538;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;5.092592593;3.162412993;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;5.250000001;3.348027842;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;5.194444443;3.459396752;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;5.768518519;4.303944316;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;6.73148148;5.046403712;log
MS032;MS032;M;other;element content;absolute;C content;LN_pg_per_cell;6.796296297;5.046403712;log
MS034;MS034_1;M;other;resource uptake;absolute;N uptake;LN_pg_N_per_hr;0.156414763;-2.324588654;log
MS034;MS034_1;M;other;resource uptake;absolute;N uptake;LN_pg_N_per_hr;0.639718805;-1.750119762;log
MS034;MS034_1;M;other;resource uptake;absolute;N uptake;LN_pg_N_per_hr;1.913884007;-1.658156317;log
MS034;MS034_1;M;other;resource uptake;absolute;N uptake;LN_pg_N_per_hr;1.738137083;-0.84159955;log
MS034;MS034_1;M;other;resource uptake;absolute;N uptake;LN_pg_N_per_hr;1.738137083;-0.793599551;log
